Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17,Column 18,Column 19,Column 20,Column 21,Column 22,Column 23,Column 24,Column 25,Column 26,Column 27,Column 28,Column 29,Column 30
104,Play 4 All,Soroptimist Park,,35700 John Street,Wayne,MI,48184,"35700 John Street Wayne, MI 48184",,,,,,,,,,Robert,Mara,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1040,Palmetto Playground,,,"Atlantic Ave, Columbia, State Sts",,NY,,"Atlantic Ave, Columbia, State Sts NY",,,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1041,Parham Playground,,,"Adelphi St, Clermont, Dekalb, Willoughby Aves",Brooklyn,NY,11205,"Adelphi St, Clermont, Dekalb, Willoughby Aves Brooklyn",40.6903,-73.9708,,,City of New York,Municipal/Local Government,,Level 2: Accessible Playgrounds with Ramped Play Equipment and/or Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1042,PARK,,,"Jay, York, Prospect, Bridge Sts",,NY,,"Jay, York, Prospect, Bridge Sts NY",,,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1043,Park Slope Playground,,,"Berkeley Pl, Lincoln Pl, 5 & 6 Aves",Brooklyn,NY,11217,"Berkeley Pl, Lincoln Pl, 5 & 6 Aves Brooklyn NY 11217",40.6769,-73.9785,,,City of New York,Municipal/Local Government,,Level 2: Accessible Playgrounds with Ramped Play Equipment and/or Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1044,PARK STRIP,,,"W/s Gowanus Pkwy, 81 & 82 Sts",Brooklyn,NY,11209,"W/s Gowanus Pkwy, 81 & 82 Sts Brooklyn NY 11209",40.6228,-74.0216,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1045,Parkside Playground,,,"Rogers Ave, Winthrop St, Parkside Ave",Brooklyn,NY,11229,"Rogers Ave, Winthrop St, Parkside Ave Brooklyn, NY 11229",40.6104,-73.9436,,,City of New York,Municipal/Local Government,,Level 2: Accessible Playgrounds with Ramped Play Equipment and/or Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1046,Pat Perlato Playground.,,,FALMOUTH ST & ORIENTAL AVE,Brooklyn,NY,11235,"FALMOUTH ST & ORIENTAL AVE Brooklyn, NY 11235",40.577,-73.9465,,,City of New York,Municipal/Local Government,,Level 2: Accessible Playgrounds with Ramped Play Equipment and/or Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1047,Patrick OÕRourke Park,,,"80 To 81 Sts, 11 To 12 Aves",Brooklyn,NY,11228,"80 To 81 Sts, 11 To 12 Aves Brooklyn, NY 11228",40.6191,-74.014,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1048,Paul W Kolbert Playground,,,"Ave L, E 17 To E 18 Sts",Brooklyn,NY,11230,"Ave L, E 17 To E 18 Sts Brooklyn, NY 11230",40.6203,-73.958,,,City of New York,Municipal/Local Government,,Level 3: Accessible Playgrounds with Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1049,Pelican Bay Playground,,,ORCHARD BEACH SECTION 6-7,Bronx,NY,10464,"ORCHARD BEACH SECTION 6-7 Bronx, NY 10464",40.868,-73.7934,,,City of New York,Municipal/Local Government,,Level 3: Accessible Playgrounds with Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
105,,MarshBank Park,,2805 Hiller Rd.,West Bloomfield,MI,48324,"2805 Hiller Rd. West Bloomfield, MI 48324",,,,,,,"In addition to a ramping system, this Landscape StructuresÔ PlayBooster¨ playstructure offers unique play experiences with many sensory play panels, bridges, slides and climbers. Children of all abilities will be right in the middle of the action while visiting this inclusive play space. The playground consultant was Superior Play.","In addition to a ramping system,this playstructure offers unique play experiences with many sensory play panels, bridges, slides and climbers.",,Robert,Mara,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1050,Penn South Playground,,,"W 26, 8 To 9 Aves",New York,NY,10001,"W 26, 8 To 9 Aves New York, NY 10001",40.7476,-73.9987,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1051,Penn Triangle,,,Penn St & Wythe Ave,,NY,,Penn St & Wythe Ave NY,,,,,City of New York,Municipal/Local Government,,Level 2: Accessible Playgrounds with Ramped Play Equipment and/or Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1052,Peter Minuit Park,,,E 108 To E 109 Sts Bet Park & Madison Aves,New York,NY,10029,"E 108 To E 109 Sts Bet Park & Madison Aves New York, NY 10029",40.7948,-73.9472,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1053,Peters Field,,,"Liberty Ave, 183 Pl, 104 Ave",Hollis,NY,11423,"Liberty Ave, 183 Pl, 104 Ave Hollis, NY 11423",40.7061,-73.7748,,,City of New York,Municipal/Local Government,,Level 2: Accessible Playgrounds with Ramped Play Equipment and/or Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1054,Pfc Thomas Norton Mem Playground,,,"Nostrand Ave & Ave P, Kings Highway",Brooklyn,NY,11229,"Nostrand Ave & Ave P, Kings Highway Brooklyn, NY 11229",40.6146,-73.9449,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1055,"Phil ""scooter"" Rizzuto Park",,,125 ST & ATLANTIC AVE,South Richmond Hill,NY,11419,"125 ST & ATLANTIC AVE South Richmond Hill, NY 11419",40.6948,-73.8216,,,City of New York,Municipal/Local Government,,Level 3: Accessible Playgrounds with Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1056,Playground,,,164 ST & LITHONIA,Fresh Meadows,NY,11365,"164 ST & LITHONIA Fresh Meadows, NY 11365",40.7487,-73.8031,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1057,Playground,,,ROSE & OAK AVES,Fresh Meadows,NY,11365,"ROSE & OAK AVES Fresh Meadows, NY 11365",40.7494,-73.8073,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1058,Playground,,,NEAR THE RECREATION BUILDING; OFF BAISLEY AVE,Jamaica,NY,11434,,40.6857,-73.7703,,,City of New York,Municipal/Local Government,,Level 2: Accessible Playgrounds with Ramped Play Equipment and/or Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1059,Playground 103 CIII,,,Fdr Drive & E 103 St,New York,NY,10029,"Fdr Drive & E 103 St New York, NY 10029",40.7871,-73.9391,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
106,Paradise Penninsula Playscape,Waterford Oaks County Park,,1702 Scott Lake Road,Waterford,MI,48328,"1702 Scott Lake Road Waterford, MI 48328",,,,,,,"The play structure, whose theme in Michigan Landscape,  include: an ""Up North WoodsÓ cabin, simulated tree fort, sand dunes area, marsh challenge course with simulated cattails, raised sand play area and multiple climbing structures.  Colorful rubberized surfacing depict MichiganÕs Lakes and rivers.","The play structure, whose theme in Michigan Landscape,  include: an ""Up North WoodsÓ cabin, simulated tree fort, sand dunes area, marsh challenge course with simulated cattails, raised sand play area and multiple climbing structures.  Colorful rubberized surfacing depict MichiganÕs Lakes and rivers.",,Robert,Mara,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1060,Playground 146,,,146 ST & 56 RD,Flushing,NY,11355,"146 ST & 56 RD Flushing, NY 11355",40.7462,-73.8213,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1061,Playground 70,,,W 70 St Bet West End & Amsterdam Aves,New York,NY,10023,"W 70 St Bet West End & Amsterdam Aves New York, NY 10023",40.7774,-73.9839,,,City of New York,Municipal/Local Government,,Level 1: Playgrounds for All Children,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1062,Playground Eighty (lxxx),,,"80 Ave, 261 & 262 Sts",Glen Oaks,NY,11004,"80 Ave, 261 & 262 Sts Glen Oaks, NY 11004",40.7447,-73.7096,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1063,Playground Eighty Nine Lxxxix,,,"S/s W 89 St, Amsterdam & Columbus Aves",New York,NY,10024,"S/s W 89 St, Amsterdam & Columbus Aves New York, NY 10024",40.7887,-73.9719,,,City of New York,Municipal/Local Government,,Level 2: Accessible Playgrounds with Ramped Play Equipment and/or Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1064,Playground For All Children,,,111 ST & SAULTELL & 56 AVES,Corona,NY,11368,"111 ST & SAULTELL & 56 AVES Corona, NY 11368",40.7411,-73.8492,,,City of New York,Municipal/Local Government,,Level 1: Playgrounds for All Children,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1065,Playground For All Children,,,"BRUCKNER EXWY, BUHRE AVE",Bronx,NY,10465,"BRUCKNER EXWY, BUHRE AVE Bronx, NY 10465",40.8485,-73.8256,,,City of New York,Municipal/Local Government,,Level 1: Playgrounds for All Children,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1066,Playground Ninety Xc,,,Northern Blvd & 90 St,East Elmhurst,NY,11369,"Northern Blvd & 90 St East Elmhurst, NY 11369",40.7573,-73.8786,,,City of New York,Municipal/Local Government,,Level 2: Accessible Playgrounds with Ramped Play Equipment and/or Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1067,Playground Of The Americas,,,"S/s W Houston St, Ave Of Americas",New York,NY,10012,"S/s W Houston St, Ave Of Americas New York, NY 10012",40.728,-74.0027,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1068,Playground One Fifty Two Clii,,,W 152 ST & BRADHURST AVE,New York,NY,10039,"W 152 ST & BRADHURST AVE New York, NY 10039",40.8281,-73.9397,,,City of New York,Municipal/Local Government,,Level 2: Accessible Playgrounds with Ramped Play Equipment and/or Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1069,Playground One-forty,,,"Van Wyck Exwy, Rockaway Blvd, 140 St, 120 Ave",Jamaica,NY,11436,"Van Wyck Exwy, Rockaway Blvd, 140 St, 120 Ave Jamaica, NY 11436",40.6751,-73.8013,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
107,Frog Hollow Boundless Playground,Metropolitan Hospital Health Village,,2050 Metro Court,Wyoming,MI,49509,"2050 Metro Court Wyoming, MI 49509",,,,,,,"The park includes telescopes, musical instruments, art, poop-stations for dogs, crazy carnival-mirrors and more!  Close to Metro Health Hospital, Hyatt Place Hotel and there is a Biggby coffee out front so Mom or Dad can put on that caffeine buzz and transform into super-parent again.","The park includes telescopes, musical instruments, art, poop-stations for dogs, crazy carnival-mirrors and more.",,Robert,Mara,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1070,Playground Thirty-five,,,Steinway St & 35 Ave,Long Island City,NY,11101,"Steinway St & 35 Ave Long Island City, NY 11101",40.7548,-73.922,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1071,Playland,,,CAPADONNO BLVD & SAND LANE,Staten Island,NY,10305,"CAPADONNO BLVD & SAND LANE Staten Island, NY 10305",40.5888,-74.0674,,,City of New York,Municipal/Local Government,,Level 2: Accessible Playgrounds with Ramped Play Equipment and/or Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1072,Plce Ofcr Reinaldo Salgado Playground,,,"Monroe To Madison Sts, Patchen & Ralph Aves",Brooklyn,NY,11221,"Monroe To Madison Sts, Patchen & Ralph Aves Brooklyn, NY 11221",40.688,-73.9257,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1073,Plimpton Playground,,,"Edward L Grant Hwy, Plimpton Ave",Bronx,NY,10452,"Edward L Grant Hwy, Plimpton Ave Bronx, NY 10452",40.844,-73.9223,,,City of New York,Municipal/Local Government,,Level 3: Accessible Playgrounds with Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1074,Police Officer Edward Byrne Park,,,"N Conduit Ave, 134 St, 135 Ave, 130 Pl",South Ozone Park,NY,11420,"N Conduit Ave, 134 St, 135 Ave, 130 Pl South Ozone Park, NY 11420",40.6673,-73.8074,,,City of New York,Municipal/Local Government,,Level 2: Accessible Playgrounds with Ramped Play Equipment and/or Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1075,Police Officer Nicholas Demuti,,,"Liberty Ave, 101 To 102 Sts",Ozone Park,NY,11417,"Liberty Ave, 101 To 102 Sts Ozone Park, NY 11417",40.6818,-73.8393,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1076,Pomonok Playground,,,"Kissena Blvd, 65 Ave",Flushing,NY,11367,"Kissena Blvd, 65 Ave Flushing, NY 11367",40.7361,-73.8139,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1077,Poppenhusen Playground,,,"21 Ave, 124 St, 20 Ave, 123 St",College Point,NY,11356,"21 Ave, 124 St, 20 Ave, 123 St College Point, NY 11356",40.7813,-73.8446,,,City of New York,Municipal/Local Government,,Level 2: Accessible Playgrounds with Ramped Play Equipment and/or Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1078,Powell Playground,,,Sackman To Powell Sts Bet Glenmore & Pitkin Aves,Brooklyn,NY,11212,"Sackman To Powell Sts Bet Glenmore & Pitkin Aves Brooklyn, NY 11212",40.6713,-73.9048,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1079,Power Playground,,,Ave N & Utica Ave,Brooklyn,NY,11234,"Ave N & Utica Ave Brooklyn, NY 11234",40.6182,-73.9273,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
108,Shane's Inspiration,Griffith Park,,4800 Crystal Springs Road,Los Angeles,CA,90027,"4800 Crystal Springs Road Los Angeles, CA 90027",,,,,City of Los Angeles,Municipal,"Features An airplane: Cruise down the accessible ""jet wayÓ and take off on this jetliner. Pilot and co-pilot can manage the controls in the cockpit while checking their compass for direction; The Lucky Star Chaser, a space shuttle that gives children of all abilities a chance to adventure into space; Accessible Slides; and RonaldÕs Ship of Dreams provides hours of imaginative play. Enter through the accessible ""gangwayÓ and explore the wheelhouse, complete with a talk tube radio system.","This playground features an airplane and  a space shuttle that gives children of all abilities a chance to adventure into space, as well as accessible slides and RonaldÕs Ship of Dreams an accessible ""gangwayÓ  wheelhouse and talk tube radio system.",,Robert,Shanes/Mara,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1080,Pratt Playground,,,"Willoughby Ave, Emerson Pl",Brooklyn,NY,11205,"Willoughby Ave, Emerson Pl Brooklyn, NY 11205",40.6926,-73.9625,,,City of New York,Municipal/Local Government,,Level 2: Accessible Playgrounds with Ramped Play Equipment and/or Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1081,Prospect Park (2),,,CROTONA N BET MARMION/PROSPECT,Bronx,NY,10457,"CROTONA N BET MARMION/PROSPECT Bronx, NY 10457",40.8402,-73.8912,,,City of New York,Municipal/Local Government,,Level 2: Accessible Playgrounds with Ramped Play Equipment and/or Universally Accessible Swings,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1082,Prospect Playground,,,"Clinton Ave, E 176 St, Prospect Ave",Bronx,NY,10457,"Clinton Ave, E 176 St, Prospect Ave Bronx, NY 10457",40.8433,-73.8907,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1083,Ps 1 Playground,Ps 1 Playground,,"46 & 47 Sts, 3 Ave",Brooklyn,NY,11220,"46 & 47 Sts, 3 Ave Brooklyn, NY 11220",40.6494,-74.0121,,,City of New York,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1084,PS 101K,PS 101K,,"2360 Benson Avenue, Brooklyn, NY 11214",Brooklyn,NY,11214,"2360 Benson Avenue, Brooklyn, NY 11214",40.5972,-73.9922,,,City of New York - Public Schools,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1085,PS 101Q,PS 101Q,,"2 Russell Place, Queens, NY 11375",Forest Hills,NY,11375,"2 Russell Place, Queens, NY 11375",40.7155,-73.8441,,,City of New York - Public Schools,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1086,PS 102K,PS 102K,,"211 72nd Street, Brooklyn, NY 11209",Brooklyn,NY,11209,"211 72nd Street, Brooklyn, NY 11209",40.6344,-74.0285,,,City of New York - Public Schools,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1087,PS 103X,PS 103X,,"4125 Carpenter Avenue, Bronx, NY 10466",Bronx,NY,10466,"4125 Carpenter Avenue, Bronx, NY 10466",40.8923,-73.8621,,,City of New York - Public Schools,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1088,PS 104K,PS 104K,,"9115 5th Avenue, Brooklyn, NY 11209",Brooklyn,NY,11209,"9115 5th Avenue, Brooklyn, NY 11209",40.6182,-74.0282,,,City of New York - Public Schools,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1089,PS 105K,PS 105K,,"1031 59 St, Brooklyn, NY 11219",Brooklyn,NY,11219,"1031 59 St, Brooklyn, NY 11219",40.6331,-74.0032,,,City of New York - Public Schools,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
109,Aidan's Place,Westwood Park,,1350 South Sepulveda Boulevard,Los Angeles,CA,90024,"1350 South Sepulveda Boulevard Los Angeles, CA 90024",,,,,City of Los Angeles,Municipal,"Opened in 2001. One of the features in the Airplane where young pilots and co-pilots will enjoy a fully-accessible cockpit loaded with features. They can communicate with the Control Tower via a talk tube radio and plan their route on the navigation panels. There are also accessible slides, sand and water play.  This is a ShaneÕs Inspiration Playground.  The equipment is from Landscape Structures and the playground consultant on this project was RecWest Outdoor Products.","This playground features the  Airplane where young pilots and co-pilots will enjoy a fully-accessible cockpit loaded with features. They can communicate with the Control Tower via a talk tube radio and plan their route on the navigation panels. There are also accessible slides, sand and water play.",,Robert,Shanes/Mara,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1090,PS 105X,PS 105X,,"725 Brady Ave., Bronx, NY 10462",Bronx,NY,10462,"725 Brady Ave., Bronx, NY 10462",40.8532,-73.8663,,,City of New York - Public Schools,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1091,PS 107Q,PS 107Q,,"167-02 45th Avenue, Queens, NY 11358",Flushing,NY,11358,"167-02 45th Avenue, Queens, NY 11358",40.7549,-73.7993,,,City of New York - Public Schools,Municipal/Local Government,,Level 4: Accessible playgrounds with Transfer Platforms and Ground Level Play Features,http://www.nycgovparks.org/facilities/playgrounds/,Stiles,City Data Portal,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
